,School,Program,District,Longitude,Latitude,Cutoff,Quality,Size
905,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,309,329.1555556,45
906,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Juaboso Bia (Juaboso),-2.926683426,6.359212875,215,236.1111111,9
907,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Wa Municipal,-2.285030365,10.03062153,251,268.0125,80
908,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Suhum/Kraboa/Coaltar,-0.474989742,5.944515228,211,247.4871795,78
909,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,316,333.1315789,38
910,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Bolgatanga,-0.880232632,10.74245644,258,273.1875,80
911,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Dormaa (Dormaa Ahenkro),-2.753840446,7.222848892,286,305.7555556,45
912,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ho Municipal,0.52614224,6.717607021,228,254.9,10
913,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Bawku West (Zebilla),-0.478857458,10.81852722,252,265.9375,80
914,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Wenchi,-1.944841981,7.677614689,226,259.2142857,28
915,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,-1.597187161,6.682059765,328,345.5838926,149
916,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Builsa (Sandema),-1.337494493,10.55707264,220,245.52,50
917,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kete Krachie,-0.089903578,8.053443909,204,250.084507,71
918,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Atebubu,-1.065201521,7.675590515,230,260.8461538,13
919,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kwaebibirem (Kade),-0.799037278,6.133318901,298,323.54,50
920,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Dangme East (Ada),0.10686218,5.914733887,278,300.0714286,42
921,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Sisala/Tumu (Tumu),-1.731065869,10.57417774,259,280.875,40
922,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akatsi,0.842700481,6.206889153,208,246.46,50
923,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Sekyere East (Effiduase),-0.844235957,7.210828781,216,264.6125,80
924,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Dangme West (Dodowa),0.512386501,5.786250591,207,257.56,50
925,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Fanteakwa (Begoro),-0.356094092,6.436070919,240,267.925,40
926,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Sekyere West (Mampong),-1.180076838,7.199564934,273,299.46,100
927,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Wassa West (Tarkwa),-1.988853216,5.276049137,206,235.1698113,53
928,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Bongo,-0.787704289,10.92411995,281,290.8222222,45
929,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Dormaa (Dormaa Ahenkro),-2.753840446,7.222848892,227,244.5333333,15
930,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Assin North (Assin Fosu),-1.374616981,5.77799511,208,242.8730159,63
931,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Akwapim South (Nsawam),-0.268249363,5.826002598,292,313.42,50
932,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kwahu South (Mpraeso),-0.635528684,6.619226456,217,264.1428571,70
933,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Upper Denkyira (Dunkwa-On-Offin),-1.867448211,5.957923412,251,269.94,50
934,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Offinso,-1.890868545,7.34876442,250,276.0125,80
935,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Assin North (Assin Fosu),-1.374616981,5.77799511,245,267.93,100
936,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Asuogyaman (Senchi Ferry),0.08832825,6.189229488,211,237,10
937,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Asante Akim North (Konongo),-1.017963052,6.834003925,267,292.2222222,108
938,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,North Tongu (Adidome),0.407175899,6.13318634,241,266.2666667,135
939,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kwabre (Mamponteng),-1.541420102,6.806778431,287,309.22,50
940,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Wassa West (Tarkwa),-1.988853216,5.276049137,206,235.1698113,53
941,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ho Municipal,0.52614224,6.717607021,213,281,19
942,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tano (Bechem),-2.021415234,7.183659077,249,270.4909091,55
943,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Dangme East (Ada),0.10686218,5.914733887,246,275.96,50
944,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Carpentry & Joinery,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
945,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ho Municipal,0.52614224,6.717607021,301,331.55,40
946,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Amansie East (Bekwai),-1.37072885,6.383360863,243,282.0375,80
947,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,377,395.1153846,78
948,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,350,368.3333333,45
949,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,New Juaben (Koforidua),-0.297512323,6.112612724,270,293.6,80
950,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Fanteakwa (Begoro),-0.356094092,6.436070919,213,256.675,40
951,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tema,-0.050088216,5.69031477,316,339.2713568,199
952,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Kwahu South (Mpraeso),-0.635528684,6.619226456,201,240.625,8
953,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Mpohor-Wassa East (Daboase),-1.69756937,5.330795765,207,232.2,10
954,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Afigya Sekyere (Agona),-1.548614264,7.00199604,222,260,50
955,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Wassa Amenfi (Asankragwa),-2.302017927,5.72551775,234,261.64,100
956,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Adansi East (New Edubiase),-1.396528602,6.105481625,226,257.03,100
957,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,North Tongu (Adidome),0.407175899,6.13318634,217,260.8,20
958,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Afigya Sekyere (Agona),-1.548614264,7.00199604,289,311.88,150
959,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,West Mamprusi (Walewale),-1.117310524,10.33463287,226,245.41,100
960,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,329,347.99,100
961,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kwahu South (Mpraeso),-0.635528684,6.619226456,226,246.1538462,13
962,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Edina/Komenda/Eguafo,-1.437419772,5.140793324,216,256.0571429,35
963,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Berekum,-2.631743908,7.503564835,297,315.6964286,56
964,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Awutu/Efutu/Senya (Winneba),-0.508638918,5.544896126,233,258.52,50
965,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Cape Coast Municipal,-1.306593895,5.153656006,213,260.4117647,17
966,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Asutifi (Kenyasi),-2.515068054,7.028093815,234,245.6666667,3
967,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Assin North (Assin Fosu),-1.374616981,5.77799511,216,248.1290323,62
968,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ho Municipal,0.52614224,6.717607021,214,249.2580645,31
969,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Tamale,-0.784348249,9.383351326,276,297.8,100
970,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,374,395.8466667,150
971,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ho Municipal,0.52614224,6.717607021,219,242.3333333,6
972,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Birim South (Akim Oda),-0.969164491,5.864167213,266,291.9555556,45
973,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,Awutu/Efutu/Senya (Winneba),-0.508638918,5.544896126,NA,NA,NA
974,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Akwapim North (Akropong),-0.166071147,5.976426125,295,319.85,20
975,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,389,405.35,40
976,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Akatsi,0.842700481,6.206889153,230,265.6125,80
977,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Accra Metropolitan,-0.197115257,5.607395649,329,347.99,100
978,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,306,329.2,120
979,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Lawra,-2.800941229,10.54639816,288,314.275,80
980,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Nadowli,-2.427624464,10.36250973,191,235,89
981,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Sekyere West (Mampong),-1.180076838,7.199564934,261,287.14,50
982,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Gomoa (Apam),-0.723635495,5.404561043,335,354.22,150
983,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Birim South (Akim Oda),-0.969164491,5.864167213,207,250.8703704,54
984,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Kumasi Metro,-1.597187161,6.682059765,327,344.3555556,45
985,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kwabre (Mamponteng),-1.541420102,6.806778431,219,268.7571429,70
986,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,240,270.18,50
987,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,243,270.1260504,119
988,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tamale,-0.784348249,9.383351326,290,312.25,100
989,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Sefwi Wiawso,-2.637861013,6.25838995,263,283.4,45
990,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Bosomtwe/Atwima/Kwanwoma (Kuntanase),-1.562751651,6.559322834,289,317.45,40
991,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ga West (Amasaman),-0.397510529,5.664687634,273,303.4888889,45
992,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ho Municipal,0.52614224,6.717607021,209,241.2631579,38
993,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kintampo,-1.544426322,8.371118546,226,257.4,60
994,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Birim South (Akim Oda),-0.969164491,5.864167213,288,311,35
995,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kadjebi,0.496497512,7.721589088,220,242,9
996,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,319,344.6,45
997,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Upper Denkyira (Dunkwa-On-Offin),-1.867448211,5.957923412,259,273.225,40
998,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Offinso,-1.890868545,7.34876442,214,254.4516129,31
999,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Sunyani,-2.327423334,7.344677925,282,304.9636364,55
1000,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kete Krachie,-0.089903578,8.053443909,212,249.7058824,17
1001,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Afigya Sekyere (Agona),-1.548614264,7.00199604,289,311.88,150
1002,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Bosomtwe/Atwima/Kwanwoma (Kuntanase),-1.562751651,6.559322834,289,317.45,40
1003,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ejisu/Juaben (Ejisu),-1.388735175,6.70792675,287,312.4166667,60
1004,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,East Dagomba (Yendi),-0.200845063,9.35213089,209,227.5,48
1005,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kumasi Metro,-1.597187161,6.682059765,361,373.675,40
1006,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kpando,0.267385125,6.89685154,221,288.9350649,77
1007,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Assin North (Assin Fosu),-1.374616981,5.77799511,216,248.1290323,62
1008,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Accra Metropolitan,-0.197115257,5.607395649,359,380.1460674,89
1009,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Furniture Craft,Cape Coast Municipal,-1.306593895,5.153656006,213,260.4117647,17
1010,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Berekum,-2.631743908,7.503564835,297,315.6964286,56
1011,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,357,369.2181818,110
1012,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,321,342.6222222,135
1013,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Mfantsiman (Saltpond),-1.006453395,5.201528072,332,365.975,40
1014,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Upper Denkyira (Dunkwa-On-Offin),-1.867448211,5.957923412,291,311.6666667,45
1015,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Kwahu South (Mpraeso),-0.635528684,6.619226456,221,257.7586207,29
1016,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ahanta West (Agona Ahanta),-1.990561366,4.834703922,288,318.7777778,45
1017,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Birim South (Akim Oda),-0.969164491,5.864167213,202,240.975,40
1018,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Bolgatanga,-0.880232632,10.74245644,239,256.2857143,70
1019,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akwapim North (Akropong),-0.166071147,5.976426125,343,363.825,40
1020,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Hohoe,0.466238558,7.030594826,228,238.3333333,3
1021,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Sekyere West (Mampong),-1.180076838,7.199564934,273,299.46,100
1022,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Ho Municipal,0.52614224,6.717607021,269,269,1
1023,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Carpentry & Joinery,Kpando,0.267385125,6.89685154,223,257.3809524,21
1024,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,240,270.18,50
1025,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Berekum,-2.631743908,7.503564835,271,284.16,50
1026,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Sekyere West (Mampong),-1.180076838,7.199564934,273,299.46,100
1027,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Hohoe,0.466238558,7.030594826,211,253,13
1028,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Sefwi Wiawso,-2.637861013,6.25838995,212,233.2142857,14
1029,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,-1.597187161,6.682059765,389,405.35,40
1030,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Cape Coast Municipal,-1.306593895,5.153656006,412,428,40
1031,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Bongo,-0.787704289,10.92411995,235,256.2125,160
1032,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Refrigeration & Air Cond.,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,224,256.7391304,23
1033,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ketu (Denu),1.032708645,6.111227512,214,250.65,40
1034,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Cape Coast Municipal,-1.306593895,5.153656006,369,392.075,120
1035,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Adansi West (Obuasi),-1.65927422,5.986411572,240,272.23,200
1036,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,-1.597187161,6.682059765,361,373.675,40
1037,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kwabre (Mamponteng),-1.541420102,6.806778431,263,287.65,60
1038,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Cape Coast Municipal,-1.306593895,5.153656006,424,434.5333333,45
1039,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Fanteakwa (Begoro),-0.356094092,6.436070919,240,267.925,40
1040,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Asuogyaman (Senchi Ferry),0.08832825,6.189229488,202,248.9230769,52
1041,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Tamale,-0.784348249,9.383351326,256,275.3222222,90
1042,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ho Municipal,0.52614224,6.717607021,346,370.9666667,90
1043,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,350,368.3333333,45
1044,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Suhum/Kraboa/Coaltar,-0.474989742,5.944515228,283,318.5,90
1045,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Cape Coast Municipal,-1.306593895,5.153656006,369,392.075,120
1046,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Sefwi Wiawso,-2.637861013,6.25838995,212,233.2142857,14
1047,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Ga West (Amasaman),-0.397510529,5.664687634,279,306.4102564,39
1048,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,East Mamprusi (Gambaga),-0.414157361,10.47127342,210,232.25,8
1049,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,278,295.54,50
1050,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Assin North (Assin Fosu),-1.374616981,5.77799511,216,248.1290323,62
1051,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Mpohor-Wassa East (Daboase),-1.69756937,5.330795765,224,253.64,25
1052,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Atebubu,-1.065201521,7.675590515,205,252.3559322,59
1053,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,321,342.6222222,135
1054,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Mech. Eng. Craft Pract.,Kpando,0.267385125,6.89685154,223,257.3809524,21
1055,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ajumako/Enyan/Essiam (Ajumako),-1.005384564,5.401724815,206,236.3,40
1056,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Tano (Bechem),-2.021415234,7.183659077,302,323.44,50
1057,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Sunyani,-2.327423334,7.344677925,202,257.58,50
1058,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Sunyani,-2.327423334,7.344677925,362,373.6,20
1059,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,-1.597187161,6.682059765,302,326.8625,160
1060,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,328,345.19,100
1061,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Juaboso Bia (Juaboso),-2.926683426,6.359212875,214,243.4736842,38
1062,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Sunyani,-2.327423334,7.344677925,219,251.0243902,41
1063,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,Cape Coast Municipal,-1.306593895,5.153656006,213,260.4117647,17
1064,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Keta,0.853055775,5.907464027,205,248.5584416,77
1065,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Accra Metropolitan,-0.197115257,5.607395649,243,270.1260504,119
1066,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Upper Denkyira (Dunkwa-On-Offin),-1.867448211,5.957923412,291,311.6666667,45
1067,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ajumako/Enyan/Essiam (Ajumako),-1.005384564,5.401724815,206,236.3,40
1068,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,342,359.8073394,109
1069,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Sekyere West (Mampong),-1.180076838,7.199564934,253,289.2133333,150
1070,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tema,-0.050088216,5.69031477,278,306.7083333,120
1071,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,302,323.7248322,149
1072,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Wassa West (Tarkwa),-1.988853216,5.276049137,223,252.6,100
1073,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Amansie East (Bekwai),-1.37072885,6.383360863,264,289.98,100
1074,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Dormaa (Dormaa Ahenkro),-2.753840446,7.222848892,249,266.38,50
1075,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kpando,0.267385125,6.89685154,210,242.3928571,28
1076,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Installation Works,Bawku East (Bawku),-0.18813774,11.03635216,205,237.8823529,17
1077,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Installation Works,Ga West (Amasaman),-0.397510529,5.664687634,210,255.0566038,53
1078,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,199,239.6736842,95
1079,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,225,250.3583333,120
1080,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,KUMASI METRO,NA,NA,NA,NA,NA
1081,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,359,380.1460674,89
1082,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tamale,-0.784348249,9.383351326,208,269.1805556,72
1083,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,212,242.5217391,23
1084,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Bolgatanga,-0.880232632,10.74245644,258,284.6122449,49
1085,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Bibiani/Anhwiaso/Bekwai (Bibiani),-2.223546028,6.259892464,235,261.42,100
1086,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Mpohor-Wassa East (Daboase),-1.69756937,5.330795765,200,235.1219512,41
1087,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ejisu/Juaben (Ejisu),-1.388735175,6.70792675,214,254.9857143,70
1088,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,289,303.0666667,15
1089,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Agona Swedru,-0.755242527,5.617353439,207,238.9375,80
1090,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Bawku East (Bawku),-0.18813774,11.03635216,217,236.6909091,55
1091,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,East Akim (Kibi),-0.454344213,6.178557873,219,280.675,40
1092,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Asuogyaman (Senchi Ferry),0.08832825,6.189229488,209,257.8666667,45
1093,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Sefwi Wiawso,-2.637861013,6.25838995,220,246.5777778,90
1094,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Keta,0.853055775,5.907464027,243,279.325,40
1095,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,-1.597187161,6.682059765,346,367.85,20
1096,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Jirapa/Lambusie (Jirapa),-2.583322525,10.69203472,207,231.2888889,45
1097,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,388,404.9772727,88
1098,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Saboba/Chereponi (Saboba),0.166294068,9.916285515,197,222.1111111,27
1099,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Techiman,-1.944841981,7.677614689,207,250.987013,77
1100,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akwapim North (Akropong),-0.166071147,5.976426125,202,260.3125,16
1101,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Keta,0.853055775,5.907464027,261,298.6333333,60
1102,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kwaebibirem (Kade),-0.799037278,6.133318901,243,266.8666667,60
1103,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kwahu South (Mpraeso),-0.635528684,6.619226456,372,389.425,40
